SAQ_Channel_Numbers,Resets_Averaged_by_Area,Raw_Number_of_Resets
1.0,0.0,0.0
2.0,1.7949067564337828,10.0
3.0,3.9209230054266455,33.0
4.0,5.061106961940644,75.0
5.0,5.690358245607926,130.0
6.0,3.7534186606338387,108.0
7.0,2.684454458453817,96.0
8.0,1.3961785576334085,89.0
9.0,0.7300332963703814,57.0
10.0,0.16597276731128235,27.0
11.0,0.03457712085530593,15.0
12.0,0.03553385771718823,21.0
13.0,0.011956548309237789,9.0
14.0,0.001090836703778764,1.0
15.0,0.0,0.0
16.0,0.0,0.0
