SAQ_Channel_Numbers,Resets_Averaged_by_Area,Raw_Number_of_Resets
1.0,17.096722402449696,22.0
2.0,5.791874539371353,32.0
3.0,7.562576674691403,64.0
4.0,7.557919705869104,112.0
5.0,7.7038696326109966,176.0
6.0,5.664881872475672,163.0
7.0,5.0333521047930105,180.0
8.0,4.063036475723077,259.0
9.0,3.304361234586213,258.0
10.0,0.6391903624550509,104.0
11.0,0.11525706948133962,50.0
12.0,0.13367498854643442,79.0
13.0,0.0890098596590733,67.0
14.0,0.08944860968328536,82.0
15.0,0.0,0.0
16.0,0.0,0.0
