SAQ_Channel_Numbers,Resets_Averaged_by_Area,Raw_Number_of_Resets
1.0,14.76535116575201,19.0
2.0,5.791874539371353,32.0
3.0,8.626064019569881,73.0
4.0,8.637622520993261,128.0
5.0,8.754397309785224,200.0
6.0,5.595374119439161,161.0
7.0,4.138533952829809,148.0
8.0,2.4158595261056135,154.0
9.0,1.3191829734975966,103.0
10.0,0.4671006494863833,76.0
11.0,0.1290879178191004,56.0
12.0,0.1387512539342737,82.0
13.0,0.0757248059786146,57.0
14.0,0.050178488358916175,46.0
15.0,0.0,0.0
16.0,0.0,0.0
