SAQ_Channel_Numbers,Resets_Averaged_by_Area,Raw_Number_of_Resets
1.0,10.879732437922533,14.0
2.0,4.343905904528515,24.0
3.0,6.380924069270871,54.0
4.0,6.545698316690205,97.0
5.0,6.740885928534622,154.0
6.0,4.900296589074047,141.0
7.0,4.362238490820609,156.0
8.0,2.8394193131501044,181.0
9.0,1.9595630577197307,153.0
10.0,0.313449120050073,51.0
11.0,0.0645439589095502,28.0
12.0,0.07614398081758922,45.0
13.0,0.04782619324965132,36.0
14.0,0.03927012132436918,36.0
15.0,0.0,0.0
16.0,0.0,0.0
