SAQ_Channel_Numbers,Resets_Averaged_by_Area,Raw_Number_of_Resets
1.0,15.542474911317905,20.0
2.0,4.705898063239224,26.0
3.0,7.326246153607297,62.0
4.0,7.018068298307025,104.0
5.0,7.22237778057281,165.0
6.0,4.796034959519281,138.0
7.0,3.579272607852807,128.0
8.0,2.1021115357022873,134.0
9.0,1.178299354968727,92.0
10.0,0.33188730358243024,54.0
11.0,0.08529023141619133,37.0
12.0,0.08798860005588088,52.0
13.0,0.061111246930110025,46.0
14.0,0.05126932506237088,47.0
15.0,0.0,0.0
16.0,0.0,0.0
