SAQ_Channel_Numbers,Resets_Averaged_by_Area,Raw_Number_of_Resets
1.0,10.102608692356638,13.0
2.0,4.524901983883869,25.0
3.0,7.680741935233456,65.0
4.0,8.367696817212222,124.0
5.0,8.447993403942741,193.0
6.0,5.317343107293116,153.0
7.0,3.8029771458436077,136.0
8.0,1.9766123395409567,126.0
9.0,1.3576057785509246,106.0
10.0,0.5162691389060026,84.0
11.0,0.1290879178191004,56.0
12.0,0.12859872315859514,76.0
13.0,0.057125730825972415,43.0
14.0,0.025089244179458087,23.0
15.0,0.0,0.0
16.0,0.0,0.0
