SAQ_Channel_Numbers,Resets_Averaged_by_Area,Raw_Number_of_Resets
1.0,20.98234113027917,27.0
2.0,8.32581965034632,46.0
3.0,10.634873448784786,90.0
4.0,10.999472429077356,163.0
5.0,11.16185656997616,255.0
6.0,7.472083451424966,215.0
7.0,6.0400225257516125,216.0
8.0,3.8120380834004166,243.0
9.0,2.2925607015152405,179.0
10.0,0.43637034359912125,71.0
11.0,0.10834164531245925,47.0
12.0,0.1133699269950773,67.0
13.0,0.07971032208275221,60.0
14.0,0.06108685539346317,56.0
15.0,0.0,0.0
16.0,0.0,0.0
